index,Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
2736,South Korea Told to Do More to Stop Public Officials From Laundering Bribes,The Wall Street Journal,2020,4,17,58,1,1,1,-1
2737,Books on Basketball: A Game of All or Nothing,The Wall Street Journal,2020,4,17,58,1,1,1,-1
2738,Two on World War II: Stories of Uncommon Valor,The Wall Street Journal,2020,4,17,58,1,1,1,1
2739,Amazon Gets Go-Ahead for U.K. Food-Delivery Investment,The Wall Street Journal,2020,4,17,58,1,1,1,1
2740,Judge Hands Setback to Amazon in JEDI Case,The Wall Street Journal,2020,4,17,58,1,1,1,-1
2741,Waiting for a Coronavirus Surge at The Villages in Florida,The Wall Street Journal,2020,4,17,58,1,1,1,0
2742,One New York Special-Needs School Is Ahead of the Curve With Remote Learning,The Wall Street Journal,2020,4,25,59,1,1,1,1
2743,Investors Eye Fed Lending Program That Brought Rich Returns in 2009,The Wall Street Journal,2020,4,25,59,1,1,1,1
2744,Lawsuits Pile Up Against Coronavirus Lockdown Measures,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2745,When Will What Happens in Vegas Return to Las Vegas?,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2746,Has Coronavirus Been in California Since the Fall? Researchers Investigate,The Wall Street Journal,2020,4,25,59,1,1,1,1
2747,The Future of Electric Vehicles May Ride on Two Wheels,The Wall Street Journal,2020,4,25,59,1,1,1,1
2748,"Coronavirus’s Grip Poses Parallel Problems for Trump, Biden",The Wall Street Journal,2020,4,25,59,1,1,1,-1
2749,Global Trade’s Little-Known Comfort Blanket Slips,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2750,The Scramble for Delivery Robots Is On and Startups Can Barely Keep Up,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2751,2020’s New and Improved Flowers: A Gardener’s A-to-Z Guide,The Wall Street Journal,2020,4,25,59,1,1,1,1
2752,Night Spots Come Back to Life Online,The Wall Street Journal,2020,4,25,59,1,1,1,1
2753,Pepper...and Salt,The Wall Street Journal,2020,4,25,59,1,1,1,1
2754,Treasury Distributed $12.4 Billion in Airline Payroll Grants This Week,The Wall Street Journal,2020,4,25,59,1,1,1,0
2755,The People Getting Their Steps as They Shelter in Place,The Wall Street Journal,2020,4,25,59,1,1,1,1
2756,"For Divorced Parents, a Time to Work Together",The Wall Street Journal,2020,4,25,59,1,1,1,1
2757,Bankrupt Companies Shut Out of Stimulus Money,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2758,Rules Change for Census Volunteers During Coronavirus,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2759,ICUs on Rails: How France Coped With a Surge of Coronavirus Patients,The Wall Street Journal,2020,4,25,59,1,1,1,1
2760,Cherry Trees Blossom on Schedule in Closed Brooklyn Botanic Garden,The Wall Street Journal,2020,4,25,59,1,1,1,1
2761,Coronavirus Crisis Eases in New York as Cases Climb World-Wide,The Wall Street Journal,2020,4,25,59,1,1,1,1
2762,Texas Hotelier to Keep Money From U.S. Coronavirus-Related Loan Program,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2763,Inside the Remote NFL Draft with the Top Prospects,The Wall Street Journal,2020,4,25,59,1,1,1,1
2764,Millions of Credit-Card Customers Can’t Pay Their Bills. Lenders Are Bracing for Impact.,The Wall Street Journal,2020,4,25,59,1,1,1,1
2765,"Trump Administration Program Nearly Ended Asylum. Now, Coronavirus Has Halted It.",The Wall Street Journal,2020,4,25,59,1,1,1,-1
2766,Classic Rock Gives Comfort to Music Fans During Coronavirus Lockdown,The Wall Street Journal,2020,4,25,59,1,1,1,1
2767,Canada’s Deadliest Rampage Upends Life in Rural Nova Scotia,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2768,"For Amazon, Pandemic Isn’t All Prime Time",The Wall Street Journal,2020,4,25,59,1,1,1,-1
2769,Boeing Walks Away From Embraer Deal,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2770,"In Belarus, Everyday Life Is Much the Same as Coronavirus Spreads",The Wall Street Journal,2020,4,25,59,1,1,1,-1
2771,Taiwan Celebrates Hong Kong Bookseller Who Crossed China,The Wall Street Journal,2020,4,25,59,1,1,1,1
2772,Americans Forced Into 1980 Olympics Boycott Aim to Connect With Current Athletes,The Wall Street Journal,2020,4,25,59,1,1,1,0
2773,What Negative Prices Tell Us About the Future,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2774,A Symphony of Complication and Tenacity,The Wall Street Journal,2020,4,25,59,1,1,1,-1
2775,The Best Fantasy Fiction for Anyone Craving an Escape,The Wall Street Journal,2020,4,25,59,1,1,1,1
2776,The Staying Inside Guide: Writing as a Source of Pleasure and Beauty,The Wall Street Journal,2020,4,25,59,1,1,1,1
2777,Porsche 911: Two More Reasons Why It Reigns Supreme,The Wall Street Journal,2020,4,25,59,1,1,1,1
2778,‘Snowpiercer’ Review: Trying to Keep the Narrative on Track,The Wall Street Journal,2020,5,12,60,1,1,1,1
2779,"SUNY Curbs Spending, Braces for More Cuts Amid Pandemic",The Wall Street Journal,2020,5,12,60,1,1,1,0
2780,Elon Musk Is Our New ACLU,The Wall Street Journal,2020,5,12,60,1,1,1,1
2781,Telegram Ends Cryptocurrency Project After Regulatory Roadblocks,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2782,Coronavirus to Force California Public Universities Largely Online for Fall,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2783,All the Adam Schiff Transcripts,The Wall Street Journal,2020,5,12,60,1,1,1,1
2784,House Democrats Release $3 Trillion Coronavirus Bill,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2785,‘Flash Crash’ Review: Spooﬁng the Tape,The Wall Street Journal,2020,5,12,60,1,1,1,1
2786,FEMA Cancels $55.5 Million Mask Contract,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2787,Easing Oversupply Fears Lift Oil Prices,The Wall Street Journal,2020,5,12,60,1,1,1,1
2788,"Economy Has Likely Bottomed, Poised for Rebound, Says Fed’s Barkin",The Wall Street Journal,2020,5,12,60,1,1,1,-1
2789,‘Faithless’ Electors Are Faithful to the Constitution,The Wall Street Journal,2020,5,12,60,1,1,1,1
2790,Fed's Mester Expects Economy to Rebound Some in Second Half of 2020,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2791,"Militants Attack Afghan Hospital, Killing Babies",The Wall Street Journal,2020,5,12,60,1,1,1,-1
2792,Soft-Shell Crabs Are Back—and a Bargain,The Wall Street Journal,2020,5,12,60,1,1,1,1
2793,China Wants to Help the World Fight Coronavirus,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2794,Shutdowns Sow Seeds of Starvation,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2795,Fiat’s Agnelli Family Sees $9 Billion Sale of Insurance Business Falter,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2796,Private-Equity Firms Stand to Get Direct U.S. Development Investments,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2797,Dura Automotive Sold in $65 Million Bankruptcy Deal,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2798,NYPD Arrest Over 100 People for Crimes Related to Coronavirus,The Wall Street Journal,2020,5,12,60,1,1,1,0
2799,Lawyer Accuses Walmart of Wrongful Termination Following Bribery Probe,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2800,Bond ETFs Climb as the Fed Kicks Off Historic Purchase Program,The Wall Street Journal,2020,5,12,60,1,1,1,0
2801,Elon Musk Isn’t Taking It Anymore,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2802,"In Lockdown, Pot and Booze Are Bad News",The Wall Street Journal,2020,5,12,60,1,1,1,-1
2803,Upgrade Your Kid’s Quarantine Blanket Forts,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2804,The Staying Inside Guide: Martha Graham’s Magic at Home,The Wall Street Journal,2020,5,12,60,1,1,1,1
2805,Found: the Perfect Black Leggings,The Wall Street Journal,2020,5,12,60,1,1,1,1
2806,Canada Agency to Suspend Advance Look at Jobs Data,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2807,Coronavirus Could Force Colleges to Trim Some Fat,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2808,"ESG Investing Shines in Market Turmoil, With Help From Big Tech",The Wall Street Journal,2020,5,12,60,1,1,1,1
2809,Disney+ Takes Its Shot at ‘Hamilton’ Movie With Early Online Debut,The Wall Street Journal,2020,5,12,60,1,1,1,1
2810,"As Countries Ease Coronavirus Lockdowns, New Cases Emerge",The Wall Street Journal,2020,5,12,60,1,1,1,1
2811,U.S. vs. South Korea: Behind the Coronavirus Testing Numbers,The Wall Street Journal,2020,5,12,60,1,1,1,1
2812,Uber Wants a Seat at the Head of the Table,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2813,Uber Makes Takeover Approach to Grubhub,The Wall Street Journal,2020,5,12,60,1,1,1,1
2814,Federal Retirement Plan Is Told to Avoid Chinese Stocks,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2815,How to Practice Social Distancing as the Coronavirus Spreads,The Wall Street Journal,2020,5,12,60,1,1,1,0
2816,Iron Mountain Discloses Potential Sanctions Violations,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2817,The Recovery Needs Immigrants,The Wall Street Journal,2020,5,12,60,1,1,1,1
2818,Flavor Company IFF Juggles Proposed Merger and Pandemic Management,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2819,That Other Epidemic,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2820,Connecticut Governor Ousts Public Health Commissioner,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2821,‘Faithless Electors’ at the Supreme Court,The Wall Street Journal,2020,5,12,60,1,1,1,0
2822,China’s Beef With Australia,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2823,Simon & Schuster CEO Reidy Has Died,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2824,U.S. Stocks Extend Fall as Dow Drops More Than 450 Points,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2825,U.S. Budget Deficit Widened to $1.935 Trillion in 12 Months Through April,The Wall Street Journal,2020,5,12,60,1,1,1,-1
2826,Supreme Court Hears Trump Lawyers’ Appeal to Stop Handover of Tax Documents,The Wall Street Journal,2020,5,12,60,1,1,1,1
2827,Judge Puts Up Potential Roadblock to Dropping Charge Against Flynn,The Wall Street Journal,2020,5,12,60,1,1,1,0
2828,WSJ Survey: Coronavirus to Cause 17% Unemployment in June,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2829,New York and New Jersey Start to Reopen Their Economies,The Wall Street Journal,2020,5,13,61,1,1,1,1
2830,‘Set My Heart on Fire Immediately’ by Perfume Genius Review: Finding Pleasure in a Painful Past,The Wall Street Journal,2020,5,13,61,1,1,1,1
2831,Cisco Projects Annual Sales Decline,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2832,Federal Reserve Revision Could Help Clear CLO Logjam,The Wall Street Journal,2020,5,13,61,1,1,1,0
2833,Powell Says Washington Will Need to Spend More to Battle Downturn,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2834,Fed Sends Fresh Rebuke to Deutsche Bank,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2835,What to Watch: Elle Fanning Puts a Faux Spin on a Real Empress in Hulu’s ‘The Great’,The Wall Street Journal,2020,5,13,61,1,1,1,1
2836,Supreme Court Weighs Whether Electoral College Members Must Stick to State’s Popular Vote,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2837,"Stimulus Cops on Lookout for Fake Employees, Identity Theft",The Wall Street Journal,2020,5,13,61,1,1,1,-1
2838,Judge Sullivan’s Bad Judgment,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2839,Patent Office Throws the Book at Travel Company,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2840,Corporate America Isn’t Betting On a V-Shaped Recovery,The Wall Street Journal,2020,5,13,61,1,1,1,0
2841,The Nostalgia We All Need Right Now: A Book About Sesame Street,The Wall Street Journal,2020,5,13,61,1,1,1,1
2842,"As Coronavirus Cases Fall, Countries Struggle to Measure When It’s Safe to Reopen",The Wall Street Journal,2020,5,13,61,1,1,1,-1
2843,Investment Giants Want Exchanges to Enforce Labeling System for ETFs,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2844,A Covid Drug to Help Fight the Storm,The Wall Street Journal,2020,5,13,61,1,1,1,1
2845,Cisco’s Dim View Has a Bright Side,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2846,Regulators Deny Approval of Chinese Masks in Giant California Order,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2847,The Flynn Unmaskers Unmasked,The Wall Street Journal,2020,5,13,61,1,1,1,0
2848,Manafort Released From Prison to Home Confinement,The Wall Street Journal,2020,5,13,61,1,1,1,1
2849,Obama’s Crocodile Tears for the Rule of Law,The Wall Street Journal,2020,5,13,61,1,1,1,0
2850,We’re Ready to ‘Snap Back’ Sanctions,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2851,France Threatens Big Fines for Social Media With Hate-Speech Law,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2852,Coronavirus Demands a Privacy Law,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2853,The Supreme Court and the Lawyers’ Guilds,The Wall Street Journal,2020,5,13,61,1,1,1,1
2854,Judge Appoints Lawyer to Argue Against Dismissal of Charges in Flynn Case,The Wall Street Journal,2020,5,13,61,1,1,1,1
2855,‘Natural’ Review: Pork Loin vs. Impossible Burger,The Wall Street Journal,2020,5,13,61,1,1,1,0
2856,Bankrupt Burger Chain Krystal Strikes Takeover Deal With Senior Lender,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2857,"‘Reunions,’ ‘Never Will,’ ‘Southside’ and ‘Great American Saturday Night’ Reviews: Country Not to Be Missed",The Wall Street Journal,2020,5,13,61,1,1,1,1
2858,U.S. Removes Sanctions on Nynas After Restructuring,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2859,Working From Home Is Taking a Toll on Our Backs and Necks,The Wall Street Journal,2020,5,13,61,1,1,1,1
2860,The Michael Flynn Debauchery,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2861,Abbott’s Coronavirus Test Falls Short of Rival Device,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2862,New York City to Limit Fees From Meal-Delivery Apps,The Wall Street Journal,2020,5,13,61,1,1,1,0
2863,Norwegian Fund Excludes Large Canadian Oil Producers,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2864,Tyson Drops Some Beef Prices as Coronavirus Lifts Grocery-Store Costs,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2865,Reasons for Fans to Like a Sports-Free Year,The Wall Street Journal,2020,5,13,61,1,1,1,1
2866,U.S. Says It Will Trust Small Business Owners When They Say They Need Loans,The Wall Street Journal,2020,5,13,61,1,1,1,1
2867,"Amtrak’s Acela to Make Comeback, Riders or Not",The Wall Street Journal,2020,5,13,61,1,1,1,1
2868,Obama-Era Officials Requested ‘Unmasking’ That Identified Flynn in Intelligence Reports,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2869,A Dog’s Nose Can Do More Than Sniff,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2870,Uber Discusses Grubhub Takeover Valuing Food Deliverer at Roughly $6 Billion,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2871,Brink’s Adds Masks and Gloves to Protection Plans,The Wall Street Journal,2020,5,13,61,1,1,1,1
2872,Stocks Fall as Powell Says Outlook ‘Highly Uncertain’,The Wall Street Journal,2020,5,13,61,1,1,1,-1
2873,Officials Weigh Long-Term Coronavirus Plans as Restrictions Are Lifted,The Wall Street Journal,2020,5,13,61,1,1,1,0
2874,CIOs Spearhead Well-Being Initiatives to Make Remote Work Less Remote,The Wall Street Journal,2020,5,13,61,1,1,1,1
2875,Transcript: Q&A With the Richmond Fed’s Thomas Barkin,The Wall Street Journal,2020,5,13,61,1,1,1,1
2876,"Coronavirus Testing Needs to Grow Sharply in U.S., House Panel Is Told",The Wall Street Journal,2020,5,13,61,1,1,1,-1
2877,Republican Wins Special House Election in California,The Wall Street Journal,2020,5,13,61,1,1,1,1
2878,Racism’s Continuing Blight on Our Country,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2879,Treasury Yields’ Retreat Signals Economic Woes,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2880,Appeals Court Voices Concerns About Flynn’s Bid to End Judge’s Inquiry,The Wall Street Journal,2020,6,12,62,1,1,1,0
2881,Trump to Speak at Socially Distanced West Point Commencement,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2882,"Nikola, Tesla Map Different Paths to Commercial Truck Market",The Wall Street Journal,2020,6,12,62,1,1,1,1
2883,Medical-Supply Firm Sues Bank Over Broken Coronavirus Deal,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2884,France Moves to Embrace Fight Against Corporate Corruption,The Wall Street Journal,2020,6,12,62,1,1,1,1
2885,Aluminum Glut Revives Financial Crisis-Era Storage Trade,The Wall Street Journal,2020,6,12,62,1,1,1,1
2886,Global Economy Faces a Steep Climb to Recover After April’s Historic Dive,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2887,Chicago’s Walmart Plea,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2888,CHAZ Poses a Huge Threat To Employment in Seattle,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2889,Tencent Takes Stake in Warner Music Group,The Wall Street Journal,2020,6,12,62,1,1,1,1
2890,"For the Best Tortillas at Home, You Need This",The Wall Street Journal,2020,6,12,62,1,1,1,1
2891,Clear-cutting and Wildfires In the Time of Coronavirus,The Wall Street Journal,2020,6,12,62,1,1,1,1
2892,Hertz Can Tap Market Frenzy to Sell ‘Potentially Worthless’ Stock,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2893,Keeping Your Temper While Stuck at Home,The Wall Street Journal,2020,6,12,62,1,1,1,1
2894,Are America’s Elites Really Like the Czar’s?,The Wall Street Journal,2020,6,12,62,1,1,1,0
2895,The Covid Age Penalty,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2896,Chicago Fed Ends Ties With Scholar Who Criticized Black Lives Matter,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2897,California Is Examining Amazon’s Business Practices,The Wall Street Journal,2020,6,12,62,1,1,1,1
2898,"U.S. Coronavirus Death Toll Passes 114,000 as Cases Climb in India",The Wall Street Journal,2020,6,12,62,1,1,1,-1
2899,"‘Au Revoir, Tristesse’ Review: They Order These Matters Better",The Wall Street Journal,2020,6,12,62,1,1,1,1
2900,Trump Calls for GOP to Update Platform After Party Carries Over 2016 Plan,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2901,Why Elders Are Indispensable for All of Us,The Wall Street Journal,2020,6,12,62,1,1,1,1
2902,A Veteran’s View of American Policing,The Wall Street Journal,2020,6,12,62,1,1,1,1
2903,"Airbnb, New York City End Spat Over Information Sharing",The Wall Street Journal,2020,6,12,62,1,1,1,-1
2904,‘The Dream Universe’ Review: Pulling on a String,The Wall Street Journal,2020,6,12,62,1,1,1,1
2905,Maps: How Protests Evolved in the Wake of George Floyd’s Killing,The Wall Street Journal,2020,6,12,62,1,1,1,1
2906,Let’s Shake on It,The Wall Street Journal,2020,6,12,62,1,1,1,1
2907,Buoyant Hope and Sinking Despair,The Wall Street Journal,2020,6,12,62,1,1,1,0
2908,Trump Administration Issues Rule to Roll Back Transgender Protections in the ACA,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2909,"David Axelrod, Truth Teller",The Wall Street Journal,2020,6,12,62,1,1,1,1
2910,"Moderna, ViacomCBS, Goldman Sachs: Stocks That Defined the Week",The Wall Street Journal,2020,6,12,62,1,1,1,0
2911,Georgia’s Primary Fiasco,The Wall Street Journal,2020,6,12,62,1,1,1,-1
2912,"Stocks Regain Strength, but Finish Week Lower",The Wall Street Journal,2020,6,12,62,1,1,1,-1
