Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
On Irresponsible Twitter Use,The Wall Street Journal,2019,3,7,23,0,1,1,-1
Greene Turtle to leave Capital One Arena in 2019,The Washington Times,2019,3,7,23,0,1,2,-1
"John Bolton, W.H. warn foreign banks against boosting Nicolas Maduro, say they're 'on notice'",The Washington Times,2019,3,7,23,0,1,2,-1
Raytheon embraces Mach 5: DARPA awards $63.3M contract for hypersonic weapon,The Washington Times,2019,3,7,23,0,1,2,1
Rashida Tlaib's demand of Donald Trump's impeachment dismissed by House leader,The Washington Times,2019,3,7,23,0,1,2,-1
EDITORIAL: Keeping collusion hope alive,The Washington Times,2019,3,7,23,0,1,2,1
"Alex Trebek, 'Jeopardy' host, reveals stage 4 pancreatic cancer diagnosis",The Washington Times,2019,3,7,23,0,1,2,0
"Josue Gomez-Reyes, illegal immigrant, assaults Border Patrol agent in Calexico, California",The Washington Times,2019,3,7,23,0,1,2,1
Prosecutors taking wrong approach in NCAA probe,The Washington Times,2019,3,7,23,0,1,2,-1
Medicare for All Would Abolish Private Insurance. ‘There’s No Precedent in American History.’,The New York Times,2019,3,24,24,0,0,0,0
An ISIS Couple’s Troubling Path to Terror Recruiting,The New York Times,2019,3,24,24,0,0,0,-1
"‘I Can’t Be Myself Here’: At the Border, Transgender Women Navigate 2 Worlds",The New York Times,2019,3,24,24,0,0,0,1
"At Democratic Campaign Events, Mueller Report Is Barely Mentioned",The New York Times,2019,3,24,24,0,0,0,-1
The Great American Cardboard Comeback,The New York Times,2019,3,24,24,0,0,0,1
A College Investor Who Beats the Ivys,The New York Times,2019,3,24,24,0,0,0,1
"This Is Lupita Nyong’o. Hollywood, Please Keep Up.",The New York Times,2019,3,24,24,0,0,0,1
"Rick Steves Wants to Save the World, One Vacation at a Time",The New York Times,2019,3,24,24,0,0,0,1
It Was Just a Kayaking Trip. Until It Upended Our Lives.,The New York Times,2019,3,24,24,0,0,0,-1
"Martinique: A Slice of France, Tropical Forests and,Yes, Beaches Too",The New York Times,2019,3,24,24,0,0,0,1
"$250,000 Homes in Maryland, Virginia and Ohio",The New York Times,2019,3,24,24,0,0,0,1
Psychic Mediums Are the New Wellness Coaches,The New York Times,2019,3,24,24,0,0,0,1
Why Baltimore Persists as a Cultural Beacon,The New York Times,2019,3,24,24,0,0,0,1
"Stephen Moore Would Be a Loyalist, not an Expert, at the Fed",The New York Times,2019,3,24,24,0,0,0,-1
"Now Comes Washington’s Garbo, Robert Mueller",The New York Times,2019,3,24,24,0,0,0,0
Obama’s TPP Would’ve Helped Limit China,The Wall Street Journal,2019,3,24,24,0,1,1,-1
Stock Market Rally Trips on Global Growth Fears,The Wall Street Journal,2019,3,24,24,0,1,1,0
How to Get the Most Out of a Second Home,The Wall Street Journal,2019,3,24,24,0,1,1,1
Robert Mueller Has a Money Problem,The Wall Street Journal,2019,3,24,24,0,1,1,-1
"U.S. Vessels Sail Through Taiwan Strait, Defying China",The Wall Street Journal,2019,3,24,24,0,1,1,-1
"The Digital Art Market Heats Up. (And What Is Digital Art, Anyway?)",The Wall Street Journal,2019,3,24,24,0,1,1,-1
Mueller Is Done. Now Probe the Real Scandal,The Wall Street Journal,2019,3,24,24,0,1,1,0
"Macron, Cast as Smug, Tries to Show He Can Listen",The Wall Street Journal,2019,3,24,24,0,1,1,-1
Biden’s Guatemala Problem,The Wall Street Journal,2019,3,24,24,0,1,1,-1
Beto O’Rourke May Have a Winning Formula After All,The Wall Street Journal,2019,3,24,24,0,1,1,1
Second Student Who Attended Parkland High School Dies in Apparent Suicide,The Wall Street Journal,2019,3,24,24,0,1,1,-1
Viacom and AT&T Negotiate to Avert Major Programming Blackout,The Wall Street Journal,2019,3,24,24,0,1,1,-1
Do Abolitionists Owe Reparations?,The Wall Street Journal,2019,3,24,24,0,1,1,-1
‘Us’ Sets Opening-Weekend Record for Original Horror Movie,The Wall Street Journal,2019,3,24,24,0,1,1,1
A TV Chef Preps Plan to Retire in Five Years,The Wall Street Journal,2019,3,24,24,0,1,1,-1
Apple is trying to be the future of news. Again.,The Washington Post,2019,3,25,25,0,0,1,-1
Trump’s order on college free speech will also protect speech he hates,The Washington Post,2019,3,25,25,0,0,1,-1
"Mueller Finds No Trump-Russia Conspiracy, but Stops Short of Exonerating President on Obstruction",The New York Times,2019,3,25,25,0,0,0,0
The Many Problems With the Barr Letter,The New York Times,2019,3,25,25,0,0,0,-1
Women Becoming Marines: ‘I’ Will No Longer Be in Your Vocabulary,The New York Times,2019,3,25,25,0,0,0,-1
"Trump Declares Exoneration, and a War on His Enemies",The New York Times,2019,3,25,25,0,0,0,-1
‘You’re Not Supposed to Betray Your Race’: The Challenge Faced by Black Women Accusing Black Men,The New York Times,2019,3,25,25,0,0,0,0
Why Netflix Won’t Be Part of Apple TV,The New York Times,2019,3,25,25,0,0,0,-1
Warnings of a Dark Side to A.I. in Health Care,The New York Times,2019,3,25,25,0,0,0,-1
"Skies Aren’t Clogged With Drones Yet, but Don’t Rule Them Out",The New York Times,2019,3,25,25,0,0,0,1
Why Lupita Nyong’o’s ‘Us’ Voice Sounds So Creepy,The New York Times,2019,3,25,25,0,0,0,-1
"Man Charged in Subway Attack on 78-Year-Old Woman That Was Caught on Video, Police Say",The New York Times,2019,3,25,25,0,0,0,-1
"At 374,000 Pounds, ‘Big Boy’ Plays Vital Supporting Role at Ground Zero",The New York Times,2019,3,25,25,0,0,0,1
"Godfried Danneels, Liberal Cardinal Tainted by Sex Scandal, Dies at 85",The New York Times,2019,3,25,25,0,0,0,-1
"It Will Take More Than a $34,000 Drug to Stop Postpartum Depression",The New York Times,2019,3,25,25,0,0,0,-1
40 Years of Peace Between Israel and Egypt,The Wall Street Journal,2019,3,25,25,0,1,1,1
Gerrymandering Disputes Don’t Belong in Court,The Wall Street Journal,2019,3,25,25,0,1,1,-1
Patients Continue to Report Problems With Breast Implants,The Wall Street Journal,2019,3,25,25,0,1,1,-1
Shell Boosts Bet on North American LNG Exports,The Wall Street Journal,2019,3,25,25,0,1,1,1
NYPD Officers to Patrol Buses in Effort to Avert Fare Evasion,The Wall Street Journal,2019,3,25,25,0,1,1,0
Part of Long Island’s Sag Harbor Gains Historic Designation,The Wall Street Journal,2019,3,25,25,0,1,1,1
Mueller Told Barr Weeks Ago He Wouldn’t Reach Conclusion on Obstruction Charge,The Wall Street Journal,2019,3,25,25,0,1,1,-1
BOOK REVIEW: 'Love You Hard' by Abby Maslin,The Washington Times,2019,3,25,25,0,1,2,1
"John McCain feud, Kim Jong-un talks show Trump character",The Washington Times,2019,3,25,25,0,1,2,-1
The avalanche of green dollars in Barack Obama's first term was a colossal waste of money,The Washington Times,2019,3,25,25,0,1,2,-1
"ACC foes Duke, Virginia Tech D.C.-bound",The Washington Times,2019,3,25,25,0,1,2,0
Ted Cruz: No collusion charges in Mueller report 'good news' for American people,The Washington Times,2019,3,25,25,0,1,2,1
Threading a way through media madness,The Washington Times,2019,3,25,25,0,1,2,0
Jim Jordan: 'Not one bit of evidence' of Trump-Russia collusion,The Washington Times,2019,3,25,25,0,1,2,-1
West Virginia Attorney General Patrick Morrisey sues state's Catholic diocese,The Washington Times,2019,3,25,25,0,1,2,-1
How Nipsey Hussle inspired thousands of Eritrean Americans,The Washington Post,2019,4,8,26,0,0,1,-1
Is the U.S. a Democracy? A Social Studies Battle Turns on the Nation’s Values,The New York Times,2019,4,8,26,0,0,0,0
A Family Craft With a Deadly Toll: Illegal Gun Making,The New York Times,2019,4,8,26,0,0,0,0
"Rhino Poacher Killed by Elephant and Eaten by Lions, Officials Say",The New York Times,2019,4,8,26,0,0,0,-1
House Democratic Campaign Arm Nears War With Liberals Over Primary Fights,The New York Times,2019,4,8,26,0,0,0,-1
"Blamed for Climate Change, Oil Companies Invest in Carbon Removal",The New York Times,2019,4,8,26,0,0,0,-1
"In First N.C.A.A. Title Game, Virginia Savors Shot at Redemption",The New York Times,2019,4,8,26,0,0,0,1
The Cheerleader Who Blew the Whistle on the N.F.L. Soldiers On,The New York Times,2019,4,8,26,0,0,0,1
How Sandy Hook Families Hope to Pierce the Gun Industry’s Legal Shield,The New York Times,2019,4,8,26,0,0,0,1
"To Get Trump’s Tax Returns, N.Y. Democrats Try a New Strategy",The New York Times,2019,4,8,26,0,0,0,-1
"Ralph Metzner, LSD and Consciousness Researcher, Dies at 82",The New York Times,2019,4,8,26,0,0,0,-1
Cows on Mars!,The New York Times,2019,4,8,26,0,0,0,1
Will the Israeli ‘King’ Be Recrowned?,The New York Times,2019,4,8,26,0,0,0,-1
Trumpism Extols Its Folk Hero,The New York Times,2019,4,8,26,0,0,0,-1
Why the Cool Kids Are Playing Dungeons & Dragons,The New York Times,2019,4,8,26,0,0,0,1
"Spread of Measles Accelerates, With  465 U.S. Cases So Far This Year",The Wall Street Journal,2019,4,8,26,0,1,1,-1
SEC Backs Nontransparent Exchange-Traded Fund,The Wall Street Journal,2019,4,8,26,0,1,1,-1
An Overdue Apology to Italian-Americans,The Wall Street Journal,2019,4,8,26,0,1,1,0
More Reality Recognition on Iran,The Wall Street Journal,2019,4,8,26,0,1,1,1
"If You Drive, You Should Pay",The Wall Street Journal,2019,4,8,26,0,1,1,-1
The Temptations Are Hitting Record High Notes on Broadway,The Wall Street Journal,2019,4,8,26,0,1,1,1
Pinterest’s Dull Picture Is Uninspired,The Wall Street Journal,2019,4,8,26,0,1,1,-1
All Bernie’s Socialists,The Wall Street Journal,2019,4,8,26,0,1,1,0
The Southern Poverty Law Center is ensnared in a scandal that threatens its survival,The Washington Times,2019,4,8,26,0,1,2,-1
"Ilhan Omar prays for Donald Trump: 'My Lord, forgive my people for they do not know'",The Washington Times,2019,4,8,26,0,1,2,-1
Capitals' first-round series with Hurricanes to start Thursday,The Washington Times,2019,4,8,26,0,1,2,1
"Robert Mueller, media clash on Trump-Russia collusion",The Washington Times,2019,4,8,26,0,1,2,-1
Trump's team not concerned about Mueller report results,The Washington Times,2019,4,8,26,0,1,2,-1
Holding commodity prices stable will help to avoid economic carnage,The Washington Times,2019,4,8,26,0,1,2,1
Todd Reirden gets big test in NHL playoffs,The Washington Times,2019,4,8,26,0,1,2,1
How Mueller revived a law that protects us all against foreign money,The Washington Post,2019,4,17,27,0,0,1,1
Elizabeth Warren’s historically sound case against the filibuster,The Washington Post,2019,4,17,27,0,0,1,1
‘I Was Completely Overwhelmed’: Paris Confronts Aftermath of Notre-Dame Fire,The New York Times,2019,4,17,27,0,0,0,1
Full Video: Fire at Notre-Dame Cathedral in Paris,The New York Times,2019,4,17,27,0,0,0,1
Aung San Suu Kyi Has a New Target: Political Satire,The New York Times,2019,4,17,27,0,0,0,0
A Small Town Bet on Sports Gambling. It’s Still Waiting.,The New York Times,2019,4,17,27,0,0,0,-1
"Biden, at Hollings Funeral, Talks About How ‘People Can Change’",The New York Times,2019,4,17,27,0,0,0,1
"For Many Latino Players, Roberto Clemente’s Number Is Off Limits, Too",The New York Times,2019,4,17,27,0,0,0,-1
"Sparkle, Once R. Kelly’s Protégée, May Testify Against Him. Again.",The New York Times,2019,4,17,27,0,0,0,1
"May’s Book Club Pick: Two Novels by Ann Petry, a Writer Who Believed in Art That Delivers a Message",The New York Times,2019,4,17,27,0,0,0,1
He’s the ‘Albanian Gangster’ on Film. (It Wasn’t Much of a Stretch.),The New York Times,2019,4,17,27,0,0,0,1
How a Dark Web Drug Ring Was Uncovered After Suspicious A.T.M. Withdrawals,The New York Times,2019,4,17,27,0,0,0,1
"A Young Chef, and a Stunning Comeback",The New York Times,2019,4,17,27,0,0,0,1
Ramen Without Broth? A Chef Doubles Down on a Sidelined Dish,The New York Times,2019,4,17,27,0,0,0,0
"Barbara Schultz, 92, Dies; Produced Serious Drama in a Sitcom Era",The New York Times,2019,4,17,27,0,0,0,-1
Changing Role of Corporate Compliance Calls for Communication,The Wall Street Journal,2019,4,17,27,0,1,1,1
Trump’s Yemen Principles,The Wall Street Journal,2019,4,17,27,0,1,1,0
"U.S., China Set Tentative Timeline for Next Round of Trade Talks",The Wall Street Journal,2019,4,17,27,0,1,1,-1
Top Silicon Valley VCs Bid Up Email Startup Superhuman,The Wall Street Journal,2019,4,17,27,0,1,1,1
"Yuma, Ariz., Declares State of Emergency Over Migrant Crisis",The Wall Street Journal,2019,4,17,27,0,1,1,1
The Russia Probe Started With the Spies Who Marked Me,The Wall Street Journal,2019,4,17,27,0,1,1,-1
The Fed and the Professor Standard,The Wall Street Journal,2019,4,17,27,0,1,1,0
Two Female Executives Top Short List For Next JPMorgan Chief,The Wall Street Journal,2019,4,17,27,0,1,1,0
Publishers Prepare Print Editions of Mueller Report,The Wall Street Journal,2019,4,17,27,0,1,1,1
Goldman Sachs Bets Again on VC With Stake in Industry Ventures Management Company,The Wall Street Journal,2019,4,17,27,0,1,1,0
"Pete Buttigieg in talks to appear in Fox News town hall, following Bernie Sanders' lead",The Washington Times,2019,4,17,27,0,1,2,0
Larry Kudlow: Up to Herman Cain to withdraw name from consideration for possible Fed nomination,The Washington Times,2019,4,17,27,0,1,2,-1
Warriors' collapse brings back '3-1' jokes,The Washington Times,2019,4,17,27,0,1,2,-1
FBI affidavit in Julian Assange case alleges WikiLeaks disclosures 'aided enemies',The Washington Times,2019,4,17,27,0,1,2,-1
Mueller report release tests Donald Trump exoneration claim,The Washington Times,2019,4,17,27,0,1,2,-1
"Japan Would Make Akihito Emperor, but She Called Him ‘Jimmy’",The New York Times,2019,4,30,28,0,0,0,-1
"For Sri Lanka’s Children, the Deepest Scars Are Not Physical",The New York Times,2019,4,30,28,0,0,0,0
"In California, Home to Many Hate Groups, Officials Struggle to Spot the Next Threat",The New York Times,2019,4,30,28,0,0,0,-1
"Biden, Now the Front-Runner, Gives First Speech as 2020 Candidate",The New York Times,2019,4,30,28,0,0,0,1
Beto O’Rourke Releases $5 Trillion Climate Change Proposal,The New York Times,2019,4,30,28,0,0,0,1
Newtown Wasn’t an End for Gun Control. It Was a Beginning.,The New York Times,2019,4,30,28,0,0,0,-1
Labor Dept. Says Workers at a Gig Company Are Contractors,The New York Times,2019,4,30,28,0,0,0,-1
‘996’ Is China’s Version of Hustle Culture. Tech Workers Are Sick of It.,The New York Times,2019,4,30,28,0,0,0,-1
Tesla Looks to Regain Its Luster in Solar Energy by Slashing Prices,The New York Times,2019,4,30,28,0,0,0,-1
How One Computer System Tangled Up Several Airlines,The New York Times,2019,4,30,28,0,0,0,-1
Islanders Face 2-0 Deficit to Team That Looks Familiar,The New York Times,2019,4,30,28,0,0,0,-1
"Jo Sullivan Loesser, Singer and Guardian of a Legacy, Dies at 91",The New York Times,2019,4,30,28,0,0,0,0
Steve Golin Is Dead at 64; Producer Built a Small Hollywood Empire,The New York Times,2019,4,30,28,0,0,0,-1
"Monir Farmanfarmaian, 96, Dies; Artist Melded Islam and the Abstract",The New York Times,2019,4,30,28,0,0,0,1
Trump’s Anti-Abortion Incitement,The New York Times,2019,4,30,28,0,0,0,-1
Wynn Resorts Cleared to Open Casino as Regulators Levy $35 Million Fine,The Wall Street Journal,2019,4,30,28,0,1,1,-1
"Biden, Death and Taxes",The Wall Street Journal,2019,4,30,28,0,1,1,-1
Mondelez Results Boosted by International Sales,The Wall Street Journal,2019,4,30,28,0,1,1,1
Stocks Are Off to Their Best Start in Decades,The Wall Street Journal,2019,4,30,28,0,1,1,0
High Stakes in Caracas,The Wall Street Journal,2019,4,30,28,0,1,1,1
"New York City Homeless Shelter Population Could Rise by 5,000, Report Says",The Wall Street Journal,2019,4,30,28,0,1,1,-1
Collusion or Russian Disinformation?,The Wall Street Journal,2019,4,30,28,0,1,1,-1
CDC: Single-year measles cases at 25-year high -- more than 700 cases so far,The Washington Times,2019,4,30,28,0,1,2,0
Referees for Rockets-Warriors come under fire,The Washington Times,2019,4,30,28,0,1,2,-1
Alexandria Ocasio-Cortez defends her Christianity from Kellyanne Conway,The Washington Times,2019,4,30,28,0,1,2,1
Thomas Walter Gillen pleads guilty to role in Charlottesville clashes,The Washington Times,2019,4,30,28,0,1,2,-1
Rod Rosenstein resigns as deputy attorney general,The Washington Times,2019,4,30,28,0,1,2,-1
Joe Biden reputation as bipartisan dealmaker may fail to resonate in politically divisive era,The Washington Times,2019,4,30,28,0,1,2,-1
Majority of Dem voters undecided on their candidate for 2020 primary,The Washington Times,2019,4,30,28,0,1,2,0
Transgender activists challenge Tennessee for right to alter birth certificates,The Washington Times,2019,4,30,28,0,1,2,-1
"Eric Garner Death Was ‘Not a Big Deal,’ Police Commander Said",The New York Times,2019,5,17,29,0,0,0,-1
Matteo Salvini’s Permanent Campaign Turns to European Parliament,The New York Times,2019,5,17,29,0,0,0,-1
"Basketball Is ‘War, Minus the Shooting’ in Sectarian Lebanon",The New York Times,2019,5,17,29,0,0,0,-1
SAT’s New ‘Adversity Score’ Will Take Students’ Hardships Into Account,The New York Times,2019,5,17,29,0,0,0,1
Frustrated House Democrats Pin Their Hopes on Mueller,The New York Times,2019,5,17,29,0,0,0,-1
"Trump Fulfills His Promises on Abortion, and to Evangelicals",The New York Times,2019,5,17,29,0,0,0,1
‘Bigger Than a Party of Old White Men’: G.O.P. Women Seek to Replenish House Ranks,The New York Times,2019,5,17,29,0,0,0,-1
Trump’s Latest Move Takes Straight Shot at Huawei’s Business,The New York Times,2019,5,17,29,0,0,0,0
"Brooks Koepka, Happily in the Shadows, Sets Bethpage Black Record",The New York Times,2019,5,17,29,0,0,0,1
The Whitney Biennial: Young Art Cross-Stitched With Politics,The New York Times,2019,5,17,29,0,0,0,1
Mayor Bill de Blasio Enters 2020 Race for President,The New York Times,2019,5,17,29,0,0,0,0
